,0,1,2,3,4,5,6,7,8,9,energy,is_feasible,is_satisfied,num_occurrences
839,1,1,1,0,0,0,1,0,1,1,-6.0,False,False,1
840,0,0,0,1,0,0,1,0,1,1,-4.0,False,False,1
841,0,1,0,1,0,0,1,0,1,1,-5.0,False,False,1
842,1,0,0,1,0,0,1,0,1,1,-5.0,False,False,1
843,1,1,0,1,0,0,1,0,1,1,-6.0,False,False,1
844,0,0,1,1,0,0,1,0,1,1,-5.0,False,False,1
845,0,1,1,1,0,0,1,0,1,1,-6.0,False,False,1
846,1,0,1,1,0,0,1,0,1,1,-6.0,False,False,1
847,1,1,1,1,0,0,1,0,1,1,-7.0,False,False,1
848,0,0,0,0,1,0,1,0,1,1,-4.0,False,False,1
849,0,1,0,0,1,0,1,0,1,1,-5.0,False,False,1
850,1,0,0,0,1,0,1,0,1,1,-5.0,False,False,1
851,1,1,0,0,1,0,1,0,1,1,-6.0,False,False,1
852,0,0,1,0,1,0,1,0,1,1,-5.0,False,False,1
853,0,1,1,0,1,0,1,0,1,1,-6.0,False,False,1
854,1,0,1,0,1,0,1,0,1,1,-6.0,False,False,1
855,1,1,1,0,1,0,1,0,1,1,-7.0,False,False,1
856,0,0,0,1,1,0,1,0,1,1,-5.0,False,False,1
857,0,1,0,1,1,0,1,0,1,1,-6.0,False,False,1
858,1,0,0,1,1,0,1,0,1,1,-6.0,False,False,1
859,1,1,0,1,1,0,1,0,1,1,-7.0,False,False,1
860,0,0,1,1,1,0,1,0,1,1,-6.0,False,False,1
861,0,1,1,1,1,0,1,0,1,1,-7.0,False,False,1
862,1,0,1,1,1,0,1,0,1,1,-7.0,False,False,1
863,1,1,1,1,1,0,1,0,1,1,-8.0,False,False,1
864,0,0,0,0,0,1,1,0,1,1,-4.0,False,False,1
865,0,1,0,0,0,1,1,0,1,1,-5.0,False,False,1
866,1,0,0,0,0,1,1,0,1,1,-5.0,False,False,1
867,1,1,0,0,0,1,1,0,1,1,-6.0,False,False,1
868,0,0,1,0,0,1,1,0,1,1,-5.0,False,False,1
869,0,1,1,0,0,1,1,0,1,1,-6.0,False,False,1
870,1,0,1,0,0,1,1,0,1,1,-6.0,False,False,1
871,1,1,1,0,0,1,1,0,1,1,-7.0,False,False,1
872,0,0,0,1,0,1,1,0,1,1,-5.0,False,False,1
873,0,1,0,1,0,1,1,0,1,1,-6.0,False,False,1
874,1,0,0,1,0,1,1,0,1,1,-6.0,False,False,1
875,1,1,0,1,0,1,1,0,1,1,-7.0,False,False,1
876,0,0,1,1,0,1,1,0,1,1,-6.0,False,False,1
877,0,1,1,1,0,1,1,0,1,1,-7.0,False,False,1
878,1,0,1,1,0,1,1,0,1,1,-7.0,False,False,1
879,1,1,1,1,0,1,1,0,1,1,-8.0,False,False,1
880,0,0,0,0,1,1,1,0,1,1,-5.0,False,False,1
881,0,1,0,0,1,1,1,0,1,1,-6.0,False,False,1
882,1,0,0,0,1,1,1,0,1,1,-6.0,False,False,1
883,1,1,0,0,1,1,1,0,1,1,-7.0,False,False,1
884,0,0,1,0,1,1,1,0,1,1,-6.0,False,False,1
885,0,1,1,0,1,1,1,0,1,1,-7.0,False,False,1
886,1,0,1,0,1,1,1,0,1,1,-7.0,False,False,1
887,1,1,1,0,1,1,1,0,1,1,-8.0,False,False,1
888,0,0,0,1,1,1,1,0,1,1,-6.0,False,False,1
889,0,1,0,1,1,1,1,0,1,1,-7.0,False,False,1
890,1,0,0,1,1,1,1,0,1,1,-7.0,False,False,1
891,1,1,0,1,1,1,1,0,1,1,-8.0,False,False,1
892,0,0,1,1,1,1,1,0,1,1,-7.0,False,False,1
893,0,1,1,1,1,1,1,0,1,1,-8.0,False,False,1
894,1,0,1,1,1,1,1,0,1,1,-8.0,False,False,1
895,1,1,1,1,1,1,1,0,1,1,-9.0,False,False,1
896,0,0,0,0,0,0,0,1,1,1,-3.0,False,False,1
897,0,1,0,0,0,0,0,1,1,1,-4.0,False,False,1
898,1,0,0,0,0,0,0,1,1,1,-4.0,False,False,1
899,1,1,0,0,0,0,0,1,1,1,-5.0,False,False,1
900,0,0,1,0,0,0,0,1,1,1,-4.0,False,False,1
901,0,1,1,0,0,0,0,1,1,1,-5.0,False,False,1
902,1,0,1,0,0,0,0,1,1,1,-5.0,False,False,1
903,1,1,1,0,0,0,0,1,1,1,-6.0,False,False,1
904,0,0,0,1,0,0,0,1,1,1,-4.0,False,False,1
905,0,1,0,1,0,0,0,1,1,1,-5.0,False,False,1
906,1,0,0,1,0,0,0,1,1,1,-5.0,False,False,1
907,1,1,0,1,0,0,0,1,1,1,-6.0,False,False,1
908,0,0,1,1,0,0,0,1,1,1,-5.0,False,False,1
909,0,1,1,1,0,0,0,1,1,1,-6.0,False,False,1
910,1,0,1,1,0,0,0,1,1,1,-6.0,False,False,1
911,1,1,1,1,0,0,0,1,1,1,-7.0,False,False,1
912,0,0,0,0,1,0,0,1,1,1,-4.0,False,False,1
913,0,1,0,0,1,0,0,1,1,1,-5.0,False,False,1
914,1,0,0,0,1,0,0,1,1,1,-5.0,False,False,1
915,1,1,0,0,1,0,0,1,1,1,-6.0,False,False,1
916,0,0,1,0,1,0,0,1,1,1,-5.0,False,False,1
917,0,1,1,0,1,0,0,1,1,1,-6.0,False,False,1
918,1,0,1,0,1,0,0,1,1,1,-6.0,False,False,1
919,1,1,1,0,1,0,0,1,1,1,-7.0,False,False,1
920,0,0,0,1,1,0,0,1,1,1,-5.0,False,False,1
921,0,1,0,1,1,0,0,1,1,1,-6.0,False,False,1
922,1,0,0,1,1,0,0,1,1,1,-6.0,False,False,1
923,1,1,0,1,1,0,0,1,1,1,-7.0,False,False,1
924,0,0,1,1,1,0,0,1,1,1,-6.0,False,False,1
925,0,1,1,1,1,0,0,1,1,1,-7.0,False,False,1
926,1,0,1,1,1,0,0,1,1,1,-7.0,False,False,1
927,1,1,1,1,1,0,0,1,1,1,-8.0,False,False,1
928,0,0,0,0,0,1,0,1,1,1,-4.0,False,False,1
929,0,1,0,0,0,1,0,1,1,1,-5.0,False,False,1
930,1,0,0,0,0,1,0,1,1,1,-5.0,False,False,1
931,1,1,0,0,0,1,0,1,1,1,-6.0,False,False,1
932,0,0,1,0,0,1,0,1,1,1,-5.0,False,False,1
933,0,1,1,0,0,1,0,1,1,1,-6.0,False,False,1
934,1,0,1,0,0,1,0,1,1,1,-6.0,False,False,1
935,1,1,1,0,0,1,0,1,1,1,-7.0,False,False,1
936,0,0,0,1,0,1,0,1,1,1,-5.0,False,False,1
937,0,1,0,1,0,1,0,1,1,1,-6.0,False,False,1
938,1,0,0,1,0,1,0,1,1,1,-6.0,False,False,1
939,1,1,0,1,0,1,0,1,1,1,-7.0,False,False,1
940,0,0,1,1,0,1,0,1,1,1,-6.0,False,False,1
941,0,1,1,1,0,1,0,1,1,1,-7.0,False,False,1
942,1,0,1,1,0,1,0,1,1,1,-7.0,False,False,1
943,1,1,1,1,0,1,0,1,1,1,-8.0,False,False,1
944,0,0,0,0,1,1,0,1,1,1,-5.0,False,False,1
945,0,1,0,0,1,1,0,1,1,1,-6.0,False,False,1
946,1,0,0,0,1,1,0,1,1,1,-6.0,False,False,1
947,1,1,0,0,1,1,0,1,1,1,-7.0,False,False,1
948,0,0,1,0,1,1,0,1,1,1,-6.0,False,False,1
949,0,1,1,0,1,1,0,1,1,1,-7.0,False,False,1
950,1,0,1,0,1,1,0,1,1,1,-7.0,False,False,1
951,1,1,1,0,1,1,0,1,1,1,-8.0,False,False,1
952,0,0,0,1,1,1,0,1,1,1,-6.0,False,False,1
953,0,1,0,1,1,1,0,1,1,1,-7.0,False,False,1
954,1,0,0,1,1,1,0,1,1,1,-7.0,False,False,1
955,1,1,0,1,1,1,0,1,1,1,-8.0,False,False,1
956,0,0,1,1,1,1,0,1,1,1,-7.0,False,False,1
957,0,1,1,1,1,1,0,1,1,1,-8.0,False,False,1
958,1,0,1,1,1,1,0,1,1,1,-8.0,False,False,1
959,1,1,1,1,1,1,0,1,1,1,-9.0,False,False,1
960,0,0,0,0,0,0,1,1,1,1,-4.0,False,False,1
961,0,1,0,0,0,0,1,1,1,1,-5.0,False,False,1
962,1,0,0,0,0,0,1,1,1,1,-5.0,False,False,1
963,1,1,0,0,0,0,1,1,1,1,-6.0,False,False,1
964,0,0,1,0,0,0,1,1,1,1,-5.0,False,False,1
965,0,1,1,0,0,0,1,1,1,1,-6.0,False,False,1
966,1,0,1,0,0,0,1,1,1,1,-6.0,False,False,1
967,1,1,1,0,0,0,1,1,1,1,-7.0,False,False,1
968,0,0,0,1,0,0,1,1,1,1,-5.0,False,False,1
969,0,1,0,1,0,0,1,1,1,1,-6.0,False,False,1
970,1,0,0,1,0,0,1,1,1,1,-6.0,False,False,1
971,1,1,0,1,0,0,1,1,1,1,-7.0,False,False,1
972,0,0,1,1,0,0,1,1,1,1,-6.0,False,False,1
973,0,1,1,1,0,0,1,1,1,1,-7.0,False,False,1
974,1,0,1,1,0,0,1,1,1,1,-7.0,False,False,1
975,1,1,1,1,0,0,1,1,1,1,-8.0,False,False,1
976,0,0,0,0,1,0,1,1,1,1,-5.0,False,False,1
977,0,1,0,0,1,0,1,1,1,1,-6.0,False,False,1
978,1,0,0,0,1,0,1,1,1,1,-6.0,False,False,1
979,1,1,0,0,1,0,1,1,1,1,-7.0,False,False,1
980,0,0,1,0,1,0,1,1,1,1,-6.0,False,False,1
981,0,1,1,0,1,0,1,1,1,1,-7.0,False,False,1
982,1,0,1,0,1,0,1,1,1,1,-7.0,False,False,1
983,1,1,1,0,1,0,1,1,1,1,-8.0,False,False,1
984,0,0,0,1,1,0,1,1,1,1,-6.0,False,False,1
985,0,1,0,1,1,0,1,1,1,1,-7.0,False,False,1
986,1,0,0,1,1,0,1,1,1,1,-7.0,False,False,1
987,1,1,0,1,1,0,1,1,1,1,-8.0,False,False,1
988,0,0,1,1,1,0,1,1,1,1,-7.0,False,False,1
989,0,1,1,1,1,0,1,1,1,1,-8.0,False,False,1
990,1,0,1,1,1,0,1,1,1,1,-8.0,False,False,1
991,1,1,1,1,1,0,1,1,1,1,-9.0,False,False,1
992,0,0,0,0,0,1,1,1,1,1,-5.0,False,False,1
993,0,1,0,0,0,1,1,1,1,1,-6.0,False,False,1
994,1,0,0,0,0,1,1,1,1,1,-6.0,False,False,1
995,1,1,0,0,0,1,1,1,1,1,-7.0,False,False,1
996,0,0,1,0,0,1,1,1,1,1,-6.0,False,False,1
997,0,1,1,0,0,1,1,1,1,1,-7.0,False,False,1
998,1,0,1,0,0,1,1,1,1,1,-7.0,False,False,1
999,1,1,1,0,0,1,1,1,1,1,-8.0,False,False,1
1000,0,0,0,1,0,1,1,1,1,1,-6.0,False,False,1
1001,0,1,0,1,0,1,1,1,1,1,-7.0,False,False,1
1002,1,0,0,1,0,1,1,1,1,1,-7.0,False,False,1
1003,1,1,0,1,0,1,1,1,1,1,-8.0,False,False,1
1004,0,0,1,1,0,1,1,1,1,1,-7.0,False,False,1
1005,0,1,1,1,0,1,1,1,1,1,-8.0,False,False,1
1006,1,0,1,1,0,1,1,1,1,1,-8.0,False,False,1
1007,1,1,1,1,0,1,1,1,1,1,-9.0,False,False,1
1008,0,0,0,0,1,1,1,1,1,1,-6.0,False,False,1
1009,0,1,0,0,1,1,1,1,1,1,-7.0,False,False,1
1010,1,0,0,0,1,1,1,1,1,1,-7.0,False,False,1
1011,1,1,0,0,1,1,1,1,1,1,-8.0,False,False,1
1012,0,0,1,0,1,1,1,1,1,1,-7.0,False,False,1
1013,0,1,1,0,1,1,1,1,1,1,-8.0,False,False,1
1014,1,0,1,0,1,1,1,1,1,1,-8.0,False,False,1
1015,1,1,1,0,1,1,1,1,1,1,-9.0,False,False,1
1016,0,0,0,1,1,1,1,1,1,1,-7.0,False,False,1
1017,0,1,0,1,1,1,1,1,1,1,-8.0,False,False,1
1018,1,0,0,1,1,1,1,1,1,1,-8.0,False,False,1
1019,1,1,0,1,1,1,1,1,1,1,-9.0,False,False,1
1020,0,0,1,1,1,1,1,1,1,1,-8.0,False,False,1
1021,0,1,1,1,1,1,1,1,1,1,-9.0,False,False,1
1022,1,0,1,1,1,1,1,1,1,1,-9.0,False,False,1
1023,1,1,1,1,1,1,1,1,1,1,-10.0,False,False,1
